run_id,match_id,table_size,hand_id,dealer,winner,win_amount,pot_size,end_round,showdown,stacks_after
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,18,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,19,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,20,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,21,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,22,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,23,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,24,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,25,weak_ai,"weak_ai, main_ai",1980,1980,Showdown,True,"{""main_ai"": 0, ""weak_ai"": 0}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,26,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,27,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,28,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,29,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,30,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,31,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,32,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,33,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,34,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,35,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,36,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,37,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,38,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,39,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,40,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,1,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,2,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,3,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,4,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,5,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,6,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,7,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,8,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,9,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,10,main_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,11,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,12,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,13,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,14,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,15,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,16,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,17,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,18,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,19,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,20,main_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,21,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,22,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,23,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,24,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,25,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,26,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,27,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,28,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,29,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,30,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,31,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,32,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,33,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,34,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,35,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,36,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,37,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,38,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,39,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_015_weak_ai_vs_main_ai,2,40,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
